node_id,hour,te,q_rem,penalty_cost,revenue
5021268,87600,8632.1150,0.7090,1,156959.5731
5021268,87864,8657.0752,0.7082,1,157503.1499
5021268,8760,624.6769,0.9789,2,23516.5753
5021268,17520,906.9476,0.9694,2,30000.6270
5021268,26280,1221.8861,0.9588,2,39031.9442
5021268,35040,1495.7630,0.9496,2,48716.5258
5021268,43800,1704.0880,0.9426,2,55304.6045
5021268,52560,1909.4519,0.9357,2,60316.0668
5021268,61320,2227.3163,0.9249,2,75688.0440
5021268,70080,2520.1679,0.9151,2,87335.7222
5021268,78840,2727.9101,0.9081,2,92955.6059
5021268,87600,2919.3273,0.9016,2,97532.1140
5021268,87864,2930.4558,0.9012,2,97941.3677
5021268,8760,376.7633,0.9873,3,15773.0895
5021268,17520,514.6442,0.9826,3,19108.1870
5021268,26280,681.0863,0.9770,3,24521.8723
5021268,35040,850.8280,0.9713,3,30884.2422
5021268,43800,971.5543,0.9673,3,35117.9476
5021268,52560,1058.3196,0.9643,3,38076.5482
5021268,61320,1257.9463,0.9576,3,49813.7906
5021268,70080,1437.4318,0.9515,3,58139.3454
5021268,78840,1548.8910,0.9478,3,61599.3364
5021268,87600,1638.2003,0.9448,3,64246.3593
5021268,87864,1643.3018,0.9446,3,64547.1021
5021268,8760,248.6758,0.9916,4,10826.0127
5021268,17520,317.8692,0.9893,4,12598.4819
5021268,26280,413.6172,0.9861,4,16024.0559
5021268,35040,519.2835,0.9825,4,20293.4389
5021268,43800,588.0079,0.9802,4,23097.4290
5021268,52560,632.9886,0.9787,4,25039.8342
5021268,61320,770.4763,0.9740,4,34250.7354
5021268,70080,892.3963,0.9699,4,40334.4340
5021268,78840,963.1209,0.9675,4,42423.7683
5021268,87600,1009.1066,0.9660,4,44075.0468
5021268,87864,1013.5329,0.9658,4,44304.0874
5021268,8760,175.0417,0.9941,5,7523.8890
5021268,17520,210.1613,0.9929,5,8499.2628
5021268,26280,268.6564,0.9909,5,10722.7501
5021268,35040,339.4783,0.9886,5,13616.1725
5021268,43800,382.5065,0.9871,5,15571.8935
5021268,52560,409.3099,0.9862,5,16955.6517
5021268,61320,503.1977,0.9830,5,24406.3550
5021268,70080,584.1946,0.9803,5,28937.6527
5021268,78840,622.1653,0.9790,5,30240.7118
5021268,87600,648.1428,0.9782,5,31362.3526
5021268,87864,652.0443,0.9780,5,31522.9423
5021268,8760,119.7286,0.9960,6,5205.2620
5021268,17520,137.8320,0.9954,6,5757.8884
5021268,26280,172.6525,0.9942,6,7272.6859
5021268,35040,215.5403,0.9927,6,9275.0287
5021268,43800,242.7032,0.9918,6,10685.5040
5021268,52560,259.3486,0.9913,6,11741.6063
5021268,61320,325.6402,0.9890,6,17941.8447
5021268,70080,385.6630,0.9870,6,21384.1778
5021268,78840,409.1176,0.9862,6,22199.9575
5021268,87600,424.4781,0.9857,6,23002.8588
5021268,87864,427.0480,0.9856,6,23108.8883
5021268,8760,83.2706,0.9972,7,3599.2776
5021268,17520,93.6323,0.9968,7,3929.1698
5021268,26280,118.7368,0.9960,7,4985.8959
5021268,35040,147.4013,0.9950,7,6429.4451
5021268,43800,165.0900,0.9944,7,7493.7011
5021268,52560,176.6176,0.9940,7,8324.8955
5021268,61320,224.8682,0.9924,7,13622.7191
5021268,70080,270.0757,0.9909,7,16241.0919
5021268,78840,283.5446,0.9904,7,16777.0167
5021268,87600,292.6458,0.9901,7,17399.1120
5021268,87864,295.0221,0.9901,7,17466.6240
5021267,8760,1323.3083,0.9553,1,36889.8809
5021267,17520,2260.5158,0.9237,1,50712.2992
5021267,26280,3288.9025,0.8891,1,67307.2812
5021267,35040,4172.1836,0.8594,1,82745.7911
5021267,43800,4971.5229,0.8324,1,94132.2763
5021267,52560,5751.7641,0.8061,1,104010.8670
5021267,61320,6560.2788,0.7789,1,123932.8926
5021267,70080,7303.9218,0.7538,1,139547.6297
5021267,78840,7973.1177,0.7313,1,148819.2272
5021267,87600,8633.7501,0.7090,1,156884.7829
5021267,87864,8658.7085,0.7081,1,157428.3170
5021267,8760,624.6769,0.9789,2,23489.9357
5021267,17520,907.1557,0.9694,2,29967.3454
5021267,26280,1222.0920,0.9588,2,38991.3698
5021267,35040,1495.7525,0.9496,2,48657.3813
5021267,43800,1704.6431,0.9426,2,55244.5827
5021267,52560,1910.0029,0.9356,2,60254.3697
5021267,61320,2227.8612,0.9249,2,75624.8469
5021267,70080,2520.7069,0.9150,2,87272.6284
5021267,78840,2728.4448,0.9080,2,92892.3927
5021267,87600,2919.8582,0.9016,2,97468.8043
5021267,87864,2930.9864,0.9012,2,97878.0501
5021267,8760,377.3556,0.9873,3,15749.7667
5021267,17520,514.8500,0.9826,3,19080.2354
5021267,26280,681.0854,0.9770,3,24488.1937
5021267,35040,850.4515,0.9713,3,30834.3836
5021267,43800,970.8075,0.9673,3,35067.6416
5021267,52560,1057.5753,0.9644,3,38026.3462
5021267,61320,1257.2073,0.9576,3,49762.5259
5021267,70080,1436.6976,0.9516,3,58088.5910
5021267,78840,1548.1598,0.9478,3,61548.6793
5021267,87600,1637.4717,0.9448,3,64195.7755
5021267,87864,1642.5733,0.9446,3,64496.5255
5021267,8760,248.6758,0.9916,4,10806.7898
5021267,17520,317.4784,0.9893,4,12577.0537
5021267,26280,413.2277,0.9861,4,15999.5915
5021267,35040,518.8955,0.9825,4,20257.0017
5021267,43800,587.6209,0.9802,4,23060.8069
5021267,52560,632.6022,0.9787,4,25003.2572
5021267,61320,770.0919,0.9740,4,34212.8376
5021267,70080,892.0136,0.9699,4,40296.8798
5021267,78840,962.7392,0.9676,4,42386.2445
5021267,87600,1008.7256,0.9660,4,44037.5465
5021267,87864,1013.1519,0.9658,4,44266.5897
5021267,8760,174.0489,0.9941,5,7508.1730
5021267,17520,209.1700,0.9929,5,8481.9885
5021267,26280,267.0727,0.9910,5,10703.9528
5021267,35040,338.4921,0.9886,5,13587.6765
5021267,43800,381.5219,0.9871,5,15543.3857
5021267,52560,408.3262,0.9862,5,16927.1938
5021267,61320,502.2173,0.9831,5,24376.6909
5021267,70080,583.4226,0.9803,5,28908.3570
5021267,78840,621.3943,0.9791,5,30211.4540
5021267,87600,647.3727,0.9782,5,31333.1270
5021267,87864,651.2742,0.9780,5,31493.7199
5021267,8760,119.1306,0.9960,6,5193.1687
5021267,17520,137.2345,0.9954,6,5745.0023
5021267,26280,172.0556,0.9942,6,7259.6862
5021267,35040,214.3485,0.9928,6,9254.6208
5021267,43800,241.5127,0.9919,6,10665.0211
5021267,52560,258.1589,0.9913,6,11721.1691
5021267,61320,324.4533,0.9891,6,17920.1824
5021267,70080,384.4787,0.9870,6,21362.8383
5021267,78840,407.9344,0.9863,6,22178.6535
5021267,87600,423.2955,0.9857,6,22981.5898
5021267,87864,425.8655,0.9856,6,23087.6218
5021267,8760,83.0708,0.9972,7,3589.3613
5021267,17520,93.8299,0.9968,7,3918.8346
5021267,26280,118.9342,0.9960,7,4974.5509
5021267,35040,147.5984,0.9950,7,6411.1030
5021267,43800,165.4886,0.9944,7,7475.3012
5021267,52560,177.0160,0.9940,7,8306.4837
5021267,61320,225.2660,0.9924,7,13602.7252
5021267,70080,270.4728,0.9909,7,16221.2169
5021267,78840,283.9415,0.9904,7,16757.1340
5021267,87600,293.0426,0.9901,7,17379.2203
5021267,87864,295.4188,0.9900,7,17446.7319
63381207,8760,1208.0344,0.9592,1,51636.2192
63381207,17520,2094.8034,0.9293,1,70872.2008
63381207,26280,3042.0302,0.8974,1,104133.1276
63381207,35040,3887.2532,0.8690,1,130155.0095
63381207,43800,4703.3245,0.8414,1,149977.5352
63381207,52560,5493.1552,0.8148,1,168905.9488
63381207,61320,6349.4497,0.7860,1,210493.9812
63381207,70080,7210.1588,0.7569,1,246740.1933
63381207,78840,7975.3410,0.7312,1,269099.4787
63381207,87600,8672.3596,0.7077,1,280438.8888
63381207,87864,8696.2912,0.7068,1,281350.4538
63381207,8760,675.3973,0.9772,2,37874.2112
63381207,17520,997.9046,0.9663,2,49605.0935
63381207,26280,1419.8478,0.9521,2,74888.9719
63381207,35040,1770.7465,0.9403,2,94667.7624
63381207,43800,2064.6844,0.9304,2,108957.6941
63381207,52560,2356.8886,0.9206,2,122614.0978
63381207,61320,2794.9231,0.9058,2,160021.7685
63381207,70080,3226.1215,0.8913,2,192561.2633
63381207,78840,3545.0163,0.8805,2,211352.0283
63381207,87600,3766.1326,0.8731,2,219046.5504
63381207,87864,3780.0346,0.8725,2,219894.7506
63381207,8760,453.9891,0.9847,3,29126.4272
63381207,17520,643.4835,0.9783,3,36974.7364
63381207,26280,939.5394,0.9683,3,56944.8343
63381207,35040,1176.9723,0.9603,3,72428.7271
63381207,43800,1360.2541,0.9541,3,83344.3913
63381207,52560,1528.5537,0.9485,3,93823.8072
63381207,61320,1836.8763,0.9381,3,126570.7714
63381207,70080,2144.9265,0.9277,3,154472.6832
63381207,78840,2347.0152,0.9209,3,169986.0954
63381207,87600,2463.6240,0.9170,3,175417.0430
63381207,87864,2472.6259,0.9166,3,176135.3880
63381207,8760,325.7654,0.9890,4,22989.9023
63381207,17520,444.8126,0.9850,4,28484.6603
63381207,26280,659.6475,0.9778,4,44617.4290
63381207,35040,822.5534,0.9723,4,57123.8943
63381207,43800,949.9729,0.9680,4,65715.7881
63381207,52560,1064.7451,0.9641,4,74109.7898
63381207,61320,1309.7896,0.9559,4,103038.4940
63381207,70080,1555.1810,0.9476,4,127101.8408
63381207,78840,1709.8562,0.9424,4,140086.5485
63381207,87600,1782.7870,0.9399,4,144182.1734
63381207,87864,1789.1176,0.9396,4,144802.0160
63381207,8760,250.0961,0.9916,5,18406.4041
63381207,17520,325.0663,0.9890,5,22390.0235
63381207,26280,496.9894,0.9832,5,35509.4428
63381207,35040,623.6180,0.9790,5,45776.6433
63381207,43800,720.3801,0.9757,5,52649.1698
63381207,52560,805.6512,0.9728,5,59552.3268
63381207,61320,995.2749,0.9665,5,85312.9606
63381207,70080,1195.8317,0.9597,5,106049.2079
63381207,78840,1315.8607,0.9557,5,117027.2521
63381207,87600,1365.6351,0.9540,5,120217.2794
63381207,87864,1371.5031,0.9537,5,120748.9425
63381207,8760,194.9084,0.9934,6,14890.1470
63381207,17520,247.2717,0.9916,6,17865.6293
63381207,26280,375.8755,0.9873,6,28656.4833
63381207,35040,479.0967,0.9839,6,37126.0342
63381207,43800,553.3059,0.9814,6,42671.5077
63381207,52560,620.7062,0.9791,6,48405.3983
63381207,61320,778.2679,0.9738,6,71541.4778
63381207,70080,939.2774,0.9683,6,89576.9401
63381207,78840,1038.8886,0.9650,6,98904.3651
63381207,87600,1075.0256,0.9638,6,101448.4507
63381207,87864,1080.9641,0.9635,6,101891.2903
63381207,8760,148.6068,0.9950,7,12191.3291
63381207,17520,189.5445,0.9936,7,14429.6621
63381207,26280,291.8731,0.9902,7,23393.9492
63381207,35040,369.1430,0.9876,7,30450.8132
63381207,43800,425.6889,0.9857,7,34968.9511
63381207,52560,477.2537,0.9839,7,39769.3120
63381207,61320,609.1414,0.9795,7,60708.9036
63381207,70080,739.1789,0.9751,7,76523.2370
63381207,78840,815.1375,0.9725,7,84515.0711
63381207,87600,840.9681,0.9717,7,86597.7869
63381207,87864,846.0061,0.9715,7,86951.5576
63381179,8760,1206.8822,0.9593,1,51647.0777
63381179,17520,2094.7999,0.9293,1,70858.9320
63381179,26280,3042.5708,0.8974,1,104014.7413
63381179,35040,3887.2563,0.8690,1,129969.6228
63381179,43800,4702.5577,0.8415,1,149796.4445
63381179,52560,5493.1424,0.8148,1,168762.1482
63381179,61320,6348.9644,0.7860,1,210414.5291
63381179,70080,7208.7780,0.7570,1,246712.3272
63381179,78840,7974.0006,0.7312,1,269105.9245
63381179,87600,8670.2045,0.7077,1,280479.9066
63381179,87864,8694.1383,0.7069,1,281399.6211
63381179,8760,675.1969,0.9772,2,37879.7030
63381179,17520,997.7064,0.9663,2,49585.5649
63381179,26280,1419.0811,0.9522,2,74763.4113
63381179,35040,1769.9892,0.9403,2,94472.6797
63381179,43800,2064.4943,0.9304,2,108768.1548
63381179,52560,2356.7005,0.9206,2,122460.0026
63381179,61320,2794.7379,0.9058,2,159937.1671
63381179,70080,3225.9392,0.8913,2,192532.5045
63381179,78840,3545.1296,0.8805,2,211360.5190
63381179,87600,3767.0037,0.8730,2,219089.2316
63381179,87864,3781.7143,0.8725,2,219946.7328
63381179,8760,453.3985,0.9847,3,29127.4995
63381179,17520,642.8971,0.9783,3,36952.9216
63381179,26280,938.9590,0.9683,3,56822.9278
63381179,35040,1176.9729,0.9603,3,72239.4149
63381179,43800,1360.2562,0.9541,3,83159.7015
63381179,52560,1528.5558,0.9485,3,93667.5425
63381179,61320,1836.8784,0.9381,3,126479.7457
63381179,70080,2144.9285,0.9277,3,154434.6301
63381179,78840,2347.3473,0.9209,3,169980.5187
63381179,87600,2463.9545,0.9170,3,175437.3022
63381179,87864,2473.5062,0.9166,3,176164.5562
63381179,8760,325.7654,0.9890,4,22988.0283
63381179,17520,444.9965,0.9850,4,28462.8394
63381179,26280,658.4783,0.9778,4,44503.7731
63381179,35040,821.3911,0.9723,4,56944.7069
63381179,43800,948.8161,0.9680,4,65541.2379
63381179,52560,1063.8025,0.9641,4,73959.2180
63381179,61320,1309.4318,0.9559,4,102949.4571
63381179,70080,1555.0406,0.9476,4,127062.5622
63381179,78840,1709.9334,0.9424,4,140076.3204
63381179,87600,1783.0810,0.9399,4,144192.1925
63381179,87864,1789.4115,0.9396,4,144820.4077
63381179,8760,250.4886,0.9916,5,18403.4906
63381179,17520,325.4576,0.9890,5,22370.7636
63381179,26280,495.6077,0.9833,5,35404.0918
63381179,35040,622.2422,0.9790,5,45609.5676
63381179,43800,719.1829,0.9758,5,52485.0907
63381179,52560,804.4576,0.9729,5,59409.1133
63381179,61320,994.2979,0.9665,5,85224.4910
63381179,70080,1195.5915,0.9597,5,106007.3294
63381179,78840,1316.4065,0.9556,5,117010.9461
63381179,87600,1366.1799,0.9540,5,120215.9596
63381179,87864,1372.0478,0.9537,5,120755.8375
63381179,8760,195.1086,0.9934,6,14886.8111
63381179,17520,247.4715,0.9916,6,17848.3089
63381179,26280,375.8708,0.9873,6,28563.4305
63381179,35040,478.5016,0.9839,6,36973.3865
63381179,43800,552.7125,0.9814,6,42521.2565
63381179,52560,620.1142,0.9791,6,48273.6408
63381179,61320,778.2634,0.9738,6,71459.0085
63381179,70080,939.2729,0.9683,6,89535.3309
63381179,78840,1038.8842,0.9650,6,98885.7452
63381179,87600,1075.0210,0.9638,6,101441.2080
63381179,87864,1080.9595,0.9635,6,101892.3754
63381179,8760,149.0044,0.9950,7,12185.3798
63381179,17520,189.7398,0.9936,7,14411.4083
63381179,26280,291.6765,0.9902,7,23307.6548
63381179,35040,368.9470,0.9876,7,30309.0781
63381179,43800,425.6970,0.9857,7,34829.3477
63381179,52560,477.2617,0.9839,7,39645.1991
63381179,61320,609.5320,0.9795,7,60628.3890
63381179,70080,739.3951,0.9751,7,76480.5471
63381179,78840,815.7284,0.9725,7,84491.5771
63381179,87600,841.5585,0.9716,7,86583.1615
63381179,87864,846.5964,0.9714,7,86944.4676
50662,8760,1224.6117,0.9587,1,51283.8675
50662,17520,2124.7136,0.9283,1,69358.5852
50662,26280,3076.6058,0.8963,1,97698.5236
50662,35040,3919.9665,0.8679,1,121095.1204
50662,43800,4722.4308,0.8408,1,137597.6305
50662,52560,5504.6783,0.8144,1,153777.3443
50662,61320,6313.3046,0.7872,1,185294.9178
50662,70080,7121.5167,0.7599,1,207614.4853
50662,78840,7828.3416,0.7361,1,220748.1895
50662,87600,8513.5030,0.7130,1,230456.4532
50662,87864,8536.7419,0.7122,1,231278.8648
50662,8760,684.1724,0.9769,2,37400.0802
50662,17520,1003.4757,0.9661,2,47964.0070
50662,26280,1409.8422,0.9525,2,68269.3433
50662,35040,1741.7471,0.9413,2,85528.2191
50662,43800,2002.0835,0.9325,2,96822.1088
50662,52560,2271.7862,0.9234,2,107756.1869
50662,61320,2638.9142,0.9111,2,135108.4578
50662,70080,2983.5743,0.8994,2,153227.9254
50662,78840,3231.0500,0.8911,2,162535.6663
50662,87600,3438.2879,0.8841,2,168552.5716
50662,87864,3452.6070,0.8836,2,169304.6021
50662,8760,455.7670,0.9846,3,28622.7969
50662,17520,636.8276,0.9785,3,35420.0209
50662,26280,912.9735,0.9692,3,50639.3528
50662,35040,1138.4167,0.9616,3,63806.9150
50662,43800,1298.2489,0.9562,3,72125.3911
50662,52560,1450.8352,0.9511,3,80079.5484
50662,61320,1708.6481,0.9424,3,103278.8604
50662,70080,1951.1089,0.9342,3,117377.2991
50662,78840,2096.5212,0.9293,3,124040.1449
50662,87600,2200.9448,0.9258,3,127903.9012
50662,87864,2209.7200,0.9255,3,128528.4232
50662,8760,324.8021,0.9891,4,22539.0012
50662,17520,438.5331,0.9852,4,27087.6717
50662,26280,635.0053,0.9786,4,38722.4381
50662,35040,791.0431,0.9733,4,49001.6890
50662,43800,901.0814,0.9696,4,55293.7774
50662,52560,995.2086,0.9664,4,61414.9490
50662,61320,1186.7641,0.9600,4,81394.0341
50662,70080,1369.2922,0.9538,4,92348.9365
50662,78840,1467.1328,0.9506,4,97228.6558
50662,87600,1527.9435,0.9485,4,99892.1253
50662,87864,1534.3411,0.9482,4,100416.7567
50662,8760,247.7165,0.9917,5,18015.3657
50662,17520,315.5712,0.9893,5,21182.5632
50662,26280,463.7534,0.9844,5,30134.0054
50662,35040,586.2669,0.9802,5,38228.8184
50662,43800,666.4314,0.9775,5,43075.1864
50662,52560,735.5224,0.9752,5,47967.7934
50662,61320,888.1742,0.9701,5,65389.8778
50662,70080,1019.3844,0.9656,5,73950.1901
50662,78840,1087.9863,0.9633,5,77554.1841
50662,87600,1128.2071,0.9620,5,79435.2516
50662,87864,1134.1326,0.9617,5,79870.3927
50662,8760,187.5559,0.9937,6,14520.2958
50662,17520,233.3661,0.9921,6,16823.3643
50662,26280,343.0466,0.9884,6,23780.2862
50662,35040,435.9325,0.9853,6,30187.3999
50662,43800,494.1062,0.9833,6,33964.1945
50662,52560,549.4884,0.9815,6,37897.9797
50662,61320,668.1694,0.9775,6,53228.3412
50662,70080,766.5212,0.9742,6,60037.7552
50662,78840,819.3750,0.9724,6,62701.4337
50662,87600,846.5334,0.9715,6,64057.0265
50662,87864,851.9446,0.9713,6,64405.9916
50662,8760,150.3971,0.9949,7,11796.1540
50662,17520,183.9843,0.9938,7,13474.7719
50662,26280,268.1228,0.9910,7,18897.8235
50662,35040,339.9340,0.9885,7,24010.8431
50662,43800,383.7574,0.9871,7,26992.3271
50662,52560,426.6948,0.9856,7,30156.5542
50662,61320,518.9609,0.9825,7,43856.9564
50662,70080,593.4149,0.9800,7,49317.2380
50662,78840,631.9910,0.9787,7,51262.0634
50662,87600,648.0483,0.9782,7,52283.9873
50662,87864,652.1564,0.9780,7,52555.2895
32406959,8760,1267.1490,0.9572,1,34822.8189
32406959,17520,2696.7272,0.9090,1,61749.2377
32406959,26280,4125.1249,0.8607,1,87682.1849
32406959,35040,5392.5342,0.8182,1,110873.9753
32406959,43800,6762.4545,0.7720,1,130289.7864
32406959,52560,7568.0482,0.7449,1,141424.1786
32406959,61320,8438.5741,0.7156,1,164847.4385
32406959,70080,9321.5642,0.6858,1,180553.5568
32406959,78840,10094.9517,0.6598,1,192904.9915
32406959,87600,10844.6663,0.6345,1,203568.5129
32406959,87864,10865.4789,0.6337,1,203934.8516
32406959,8760,529.4394,0.9821,2,23134.3036
32406959,17520,923.4189,0.9688,2,40881.3219
32406959,26280,1363.8960,0.9540,2,58013.4235
32406959,35040,1742.0658,0.9413,2,74096.8178
32406959,43800,2094.2406,0.9294,2,87775.0426
32406959,52560,2325.4859,0.9216,2,94345.6000
32406959,61320,2702.9870,0.9089,2,114561.9042
32406959,70080,3031.9287,0.8978,2,126539.8582
32406959,78840,3274.6235,0.8896,2,136155.4147
32406959,87600,3501.5178,0.8820,2,144177.3199
32406959,87864,3509.7482,0.8816,2,144424.6856
32406959,8760,343.3841,0.9884,3,16460.1742
32406959,17520,581.6436,0.9804,3,29470.2627
32406959,26280,858.6640,0.9710,3,41208.8909
32406959,35040,1087.3409,0.9634,3,52945.4050
32406959,43800,1303.1641,0.9561,3,62592.7811
32406959,52560,1418.0599,0.9522,3,66726.0569
32406959,61320,1659.7075,0.9440,3,82778.8239
32406959,70080,1850.5863,0.9376,3,91140.7403
32406959,78840,1993.4590,0.9328,3,98233.4781
32406959,87600,2110.5860,0.9289,3,103988.5154
32406959,87864,2115.1588,0.9287,3,104144.8662
32406959,8760,236.4217,0.9920,4,11904.1985
32406959,17520,390.5883,0.9868,4,21888.0705
32406959,26280,578.4859,0.9805,4,30012.9048
32406959,35040,736.1505,0.9752,4,38832.2069
32406959,43800,877.1128,0.9704,4,45789.9842
32406959,52560,938.3528,0.9684,4,48621.3936
32406959,61320,1106.6817,0.9627,4,61643.2351
32406959,70080,1230.4535,0.9585,4,67701.5190
32406959,78840,1322.6593,0.9554,4,73084.3107
32406959,87600,1388.3082,0.9532,4,77573.0064
32406959,87864,1390.5959,0.9531,4,77681.1149
32406959,8760,172.8364,0.9942,5,8655.8390
32406959,17520,284.6894,0.9904,5,16574.9156
32406959,26280,403.7681,0.9864,5,22330.2043
32406959,35040,513.0662,0.9827,5,29115.5618
32406959,43800,615.9888,0.9792,5,34185.9853
32406959,52560,653.2015,0.9780,5,36276.1008
32406959,61320,777.1604,0.9738,5,47094.8152
32406959,70080,860.8896,0.9710,5,51568.1242
32406959,78840,922.4006,0.9689,5,55811.4000
32406959,87600,963.6650,0.9675,5,59546.6571
32406959,87864,964.8260,0.9675,5,59629.1785
32406959,8760,124.6837,0.9958,6,6282.4646
32406959,17520,208.1476,0.9930,6,12670.7280
32406959,26280,290.2742,0.9902,6,16855.9064
32406959,35040,369.0856,0.9876,6,22201.4948
32406959,43800,442.3069,0.9851,6,25869.7541
32406959,52560,467.8477,0.9842,6,27471.7312
32406959,61320,559.1092,0.9812,6,36625.5176
32406959,70080,622.0875,0.9790,6,39980.5723
32406959,78840,665.9813,0.9776,6,43413.0756
32406959,87600,696.2581,0.9765,6,46617.7722
32406959,87864,697.0511,0.9765,6,46686.2975
32406959,8760,89.0278,0.9970,7,4576.7878
32406959,17520,149.9689,0.9949,7,9821.4271
32406959,26280,207.9465,0.9930,7,12887.2419
32406959,35040,268.0358,0.9910,7,17162.5481
32406959,43800,316.4736,0.9893,7,19861.4815
32406959,52560,334.2434,0.9887,7,21120.4751
32406959,61320,410.1762,0.9862,7,28979.0006
32406959,70080,457.2261,0.9846,7,31465.0046
32406959,78840,490.8088,0.9835,7,34296.3905
32406959,87600,512.1981,0.9827,7,37119.2612
32406959,87864,512.9929,0.9827,7,37175.0361
32406965,8760,1267.1490,0.9572,1,34825.2234
32406965,17520,2697.1742,0.9090,1,61759.7850
32406965,26280,4125.5603,0.8607,1,87692.2961
32406965,35040,5392.9578,0.8182,1,110883.7003
32406965,43800,6762.8686,0.7720,1,130299.1987
32406965,52560,7568.4511,0.7449,1,141433.7182
32406965,61320,8438.9650,0.7156,1,164856.2995
32406965,70080,9321.9439,0.6858,1,180562.2219
32406965,78840,10094.9233,0.6598,1,192915.6833
32406965,87600,10844.6387,0.6345,1,203579.1907
32406965,87864,10865.4513,0.6337,1,203945.5298
32406965,8760,529.4394,0.9821,2,23136.6636
32406965,17520,923.4189,0.9688,2,40891.5477
32406965,26280,1363.8960,0.9540,2,58023.6493
32406965,35040,1742.0658,0.9413,2,74107.0436
32406965,43800,2094.2406,0.9294,2,87785.3064
32406965,52560,2325.4859,0.9216,2,94356.2665
32406965,61320,2702.9870,0.9089,2,114572.3314
32406965,70080,3031.9287,0.8978,2,126550.3538
32406965,78840,3274.8545,0.8896,2,136168.1085
32406965,87600,3501.7469,0.8820,2,144189.9393
32406965,87864,3509.9772,0.8816,2,144437.3033
32406965,8760,343.7787,0.9884,3,16462.0464
32406965,17520,582.0348,0.9804,3,29479.7850
32406965,26280,859.0516,0.9710,3,41218.2250
32406965,35040,1087.7253,0.9633,3,52954.5644
32406965,43800,1303.5454,0.9561,3,62601.7932
